PROVINCE,DISTRICT,POPULATION,2020 14,2020 15,2020 16,2020 17,2020 18,2020 19,2020 20,2020 21,2020 22,2020 23,2020 24,2020 25,2020 26,2020 27,2020 28,2020 29,2020 30,2020 31,2020 32,2020 33,2020 34,2020 35,2020 36,2020 37,2020 38,2020 39,2020 40,2020 41,2020 42,2020 43,2020 44,2020 45,2020 46,2020 47,2020 48,2020 49,2020 50,2020 51,2020 52,2020 53,2020 Total ,2021 1,2021 2,2021 3,2021 4,2021 5,2021 6,2021 7,2021 8,2021 9,2021 10,2021 11,2021 12,2021 13,2021 14,2021 15,2021 16,2021 17,2021 18,2021 19,2021 20,2021 21,2021 22,2021 23,2021 24,2021 25,2021 26,2021 27,2021 28,2021 29,2021 30,2021 31,2021 32,2021 33,2021 34,2021 35,2021 36,2021 37,2021 38,2021 39,2021 40,2021 41,2021 42,2021 43,2021 44,2021 45,2021 46,2021 47,2021 48,2021 49,2021 50,2021 51,2021 52,2021 53,2021 Total ,2022 1,2022 2,2022 3,2022 4,2022 5,2022 6,2022 7,2022 8,2022 9,2022 10,2022 11,2022 12,2022 13,2022 14,2022 15,2022 16,2022 17,2022 18,2022 19,2022 20,2022 21,2022 22,2022 23,2022 24,2022 25,2022 26,2022 27,2022 28,2022 29,2022 30,2022 31,2022 32,2022 33,2022 34,2022 35,2022 36,2022 37,2022 38,2022 39,2022 40,2022 41,2022 42,2022 43,2022 44,2022 45,2022 46,2022 47,2022 48,2022 49,2022 50,2022 51,2022 52,2022 Total ,Grand Total 
NAMPULA,LARDE,"98,385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,55
NAMPULA,LIUPO,"89,259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,31,9,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,58
NAMPULA,MALEMA,"213,011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,13,6,44,77,28,55,54,24,3,10,3,2,0,0,0,0,2,0,0,0,0,0,0,100,0,429,300,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,362,791
NAMPULA,MECONTA,"223,760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,11,1,1,0,1,5,1,11,2,5,6,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,6,1,0,3,7,10,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,8,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,137
NAMPULA,MECUBURI,"207,285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,20,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,129,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,200
NAMPULA,MEMBA,"328,460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,66,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,118,122
NAMPULA,MOGINCUAL,"98,177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,45
NAMPULA,MOGOVOLAS,"368,905",0,0,0,0,0,0,0,0,0,9,2,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,6,0,5,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,48,2,166,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,237
NAMPULA,MOMA,"324,442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,13,10,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,96,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,186
NAMPULA,MONAPO,"393,813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,13,6,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,30,2,62,26,19,9,3,3,3,1,0,0,0,0,0,0,0,0,0,2,41,0,243,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,260
NAMPULA,MOSSURIL,"174,641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,1,11,3,0,3,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,70
NAMPULA,MUECATE,"134,280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49
NAMPULA,MURRUPULA,"184,732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,2,0,15,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,3,5,13,4,6,6,4,1,1,1,0,0,0,0,0,0,0,0,0,20,0,107,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,199
NAMPULA,NACALA PORTO,"287,536",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,13,5,7,5,4,7,5,4,2,0,0,1,0,0,1,0,6,5,0,1,0,0,0,79,16,6,6,18,29,27,74,28,13,43,24,4,0,15,12,5,0,2,3,0,0,0,0,0,6,3,2,7,6,5,10,12,24,53,54,13,26,6,5,0,0,0,0,0,0,0,0,0,0,0,2,27,0,586,18,8,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,707
NAMPULA,NACALA-A-VELHA,"121,726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,5,13,2,3,2,1,4,4,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1,5,4,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,62,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,119
NAMPULA,NACAROA,"145,450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
NAMPULA,RAPALE,"166,327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,16,7,13,4,2,5,2,0,1,0,1,0,0,1,0,1,0,29,0,86,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,117
NAMPULA,RIBAUE,"256,144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,3,6,7,10,9,16,7,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0,105,53,13,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,6,92,197
NIASSA,CHIMBONILA,"72,503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,4,1,12,0,7,1,0,3,4,2,1,4,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,3,24,4,10,16,10,10,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,144
NIASSA,CUAMBA,"267,928",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,5,2,2,0,2,0,1,0,0,0,0,3,5,0,21,0,45,13,14,10,30,38,0,27,17,6,9,7,0,0,4,0,6,0,4,2,0,0,1,6,0,2,0,4,27,31,114,0,19,126,75,24,7,0,17,0,1,0,0,0,0,0,0,0,0,1,1,8,28,0,679,179,1,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,201,925
NIASSA,LAGO,"106,968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,7,1,3,0,17,1,4,10,22,0,8,1,0,0,0,0,1,1,0,2,1,2,0,0,1,0,0,0,21,1,21,29,15,13,20,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,210,14,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,247
NIASSA,LICHINGA,"242,204",0,0,0,0,0,0,0,0,1,3,0,0,5,0,1,6,7,5,4,3,3,0,81,17,19,9,4,0,1,3,1,2,1,0,6,5,26,13,7,6,239,49,82,139,353,126,70,84,51,32,42,62,2,2,11,11,29,2,5,6,7,3,1,1,1,32,22,83,229,189,409,304,319,255,393,39,216,139,69,69,13,2,2,1,3,5,1,2,2,0,4,51,200,0,4224,608,126,130,23,15,7,1,5,5,3,3,0,2,2,2,0,0,0,1,0,0,0,3,0,3,0,12,3,6,1,4,2,4,1,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,85,1065,5528
NIASSA,MAJUNE,"40,004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,1,1,0,12,3,12,0,2,0,4,6,3,4,3,2,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,2,2,4,6,1,14,18,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,43,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,200
NIASSA,MANDIMBA,"211,979",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,3,0,0,0,12,1,0,0,2,6,23,11,16,11,15,9,0,0,5,4,1,3,6,1,1,2,0,0,1,4,0,14,7,30,88,32,47,18,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,390,111,10,12,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,154,556
NIASSA,MARRUPA,"77,808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,10,2,3,9,8,5,17,20,8,5,5,0,0,1,0,0,1,0,1,0,1,2,0,0,0,2,0,9,13,4,13,12,40,41,25,10,10,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,293
NIASSA,MAUA,"68,260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,5,25,27,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,1,2,1,0,1,2,1,0,9,1,12,24,2,12,6,3,3,10,8,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,167,12,30,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,245
NIASSA,MAVAGO,"29,933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28
NIASSA,MECANHELAS,"269,619",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,9,14,14,7,8,9,5,7,3,0,0,10,2,1,2,1,3,0,2,2,2,17,5,2,8,30,16,22,42,8,49,50,6,19,7,8,2,2,2,0,1,1,0,0,0,0,0,0,4,0,0,405,77,123,38,5,3,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,669
NIASSA,MECULA,"20,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,2,9,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,3,7,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
NIASSA,METARICA,"45,303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,8,1,3,0,1,3,0,2,4,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,10,3,0,6,0,0,3,5,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67
NIASSA,MUEMBE,"43,787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,0,3,0,8,13,16,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,20,3,8,10,18,32,19,10,9,9,5,1,1,1,2,0,0,0,1,0,0,0,0,1,0,0,222,14,45,30,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,323
NIASSA,NGAUMA,"95,823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,17,1,5,3,0,1,0,0,0,0,1,1,0,0,0,4,0,1,1,1,0,3,0,11,4,53,2,78,14,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,227,2,23,13,13,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,291
NIASSA,NIPEPE,"45,086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5,0,1,0,1,4,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,4,0,0,7,0,6,8,0,0,6,35,16,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,113,9,43,34,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,241
NIASSA,SANGA,"75,658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,9,0,0,0,2,20,19,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,2,1,0,4,0,1,3,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,95,23,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,132
SOFALA,BEIRA,"592,090",0,0,0,0,0,0,0,2,2,0,2,0,4,1,2,3,1,22,3,21,16,18,13,32,17,22,27,46,84,66,59,45,30,19,35,20,11,32,16,11,682,229,217,250,480,764,857,526,309,364,94,72,41,53,0,11,27,22,13,17,1,6,8,14,32,133,369,214,291,452,652,586,172,19,35,21,11,12,9,4,1,0,2,0,1,3,0,1,1,7,53,424,1262,16,9158,1018,367,99,24,31,10,3,6,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,5,15,10,20,26,26,6,16,4,5,2,1,1,3,5,2,0,0,5,0,2,0,0,1,5,7,1,6,317,2057,11897
SOFALA,BUZI,"177,415",0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,1,0,1,12,0,1,0,4,3,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,13,8,4,4,3,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,5,14,0,116,73,145,46,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,340,470
SOFALA,CAIA,"158,256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,8,2,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,22,0,1,0,5,64,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,184,207,49,24,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289,473
SOFALA,CHEMBA,"83,257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,42,91,93,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,241,283
SOFALA,CHERINGOMA,"57,572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,127,91,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,270
SOFALA,CHIBABAVA,"135,202",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,71,0,125,175,65,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,395
SOFALA,DONDO,"193,382",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,0,1,1,0,0,0,0,0,1,2,3,0,0,0,0,1,0,1,0,17,2,0,1,5,17,11,17,8,29,11,0,0,1,0,1,0,1,1,0,2,0,0,1,1,1,4,3,4,1,57,48,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,180,0,453,80,9,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,11,15,19,28,21,19,7,10,6,4,8,3,24,5,1,10,9,4,6,6,2,16,7,1,4,3,37,386,856
SOFALA,GORONGOZA,"176,845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,12,11,47,35,0,0,9,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,195,32,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,241
