PROVINCE,DISTRICT,POPULATION,2020 14,2020 15,2020 16,2020 17,2020 18,2020 19,2020 20,2020 21,2020 22,2020 23,2020 24,2020 25,2020 26,2020 27,2020 28,2020 29,2020 30,2020 31,2020 32,2020 33,2020 34,2020 35,2020 36,2020 37,2020 38,2020 39,2020 40,2020 41,2020 42,2020 43,2020 44,2020 45,2020 46,2020 47,2020 48,2020 49,2020 50,2020 51,2020 52,2020 53,2020 Total ,2021 1,2021 2,2021 3,2021 4,2021 5,2021 6,2021 7,2021 8,2021 9,2021 10,2021 11,2021 12,2021 13,2021 14,2021 15,2021 16,2021 17,2021 18,2021 19,2021 20,2021 21,2021 22,2021 23,2021 24,2021 25,2021 26,2021 27,2021 28,2021 29,2021 30,2021 31,2021 32,2021 33,2021 34,2021 35,2021 36,2021 37,2021 38,2021 39,2021 40,2021 41,2021 42,2021 43,2021 44,2021 45,2021 46,2021 47,2021 48,2021 49,2021 50,2021 51,2021 52,2021 53,2021 Total ,2022 1,2022 2,2022 3,2022 4,2022 5,2022 6,2022 7,2022 8,2022 9,2022 10,2022 11,2022 12,2022 13,2022 14,2022 15,2022 16,2022 17,2022 18,2022 19,2022 20,2022 21,2022 22,2022 23,2022 24,2022 25,2022 26,2022 27,2022 28,2022 29,2022 30,2022 31,2022 32,2022 33,2022 34,2022 35,2022 36,2022 37,2022 38,2022 39,2022 40,2022 41,2022 42,2022 43,2022 44,2022 45,2022 46,2022 47,2022 48,2022 49,2022 50,2022 51,2022 52,2022 Total ,Grand Total 
SOFALA,MACHANGA,"55,848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,65,39,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,67,133
SOFALA,MARINGUE,"95,362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,5,12,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,49,85,57,53,12,8,3,2,1,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,245,294
SOFALA,MARROMEU,"154,361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,29,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,111
SOFALA,MUANZA,"38,174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,17,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,76
SOFALA,NHAMATANDA,"279,081",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,4,1,11,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,2,0,35,3,0,0,0,2,91,11,25,17,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,6,2,0,0,0,4,15,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,0,241,44,17,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,85,361
SOFALA,SENA,"48,317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TETE,ANGONIA,"472,164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,2,21,2,10,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,4,0,5,27,13,4,1,2,1,0,0,0,0,0,1,1,0,2,0,1,0,0,2,72,118,73,73,32,45,17,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,513,11,54,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,629
TETE,CAHORA BASSA,"128,768",0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,4,2,0,1,0,2,0,0,1,1,9,4,2,0,1,4,0,1,2,3,0,0,3,0,29,80,11,10,16,9,1,34,45,6,0,8,0,0,0,0,0,10,0,1,2,2,0,0,2,10,7,42,165,51,21,17,7,7,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,65,0,568,59,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,766
TETE,CHANGARA,"123,056",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,2,1,1,29,21,6,1,1,2,0,0,4,0,0,0,0,0,1,0,0,1,24,37,52,57,38,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,307,24,20,20,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,383
TETE,CHIFUNDE,"157,647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,0,18,8,2,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,97,21,88,20,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,14,21,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,342
TETE,CHIUTA,"101,341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,1,21,0,0,5,9,3,1,6,0,0,0,0,1,0,0,0,0,0,0,0,3,1,71,126,140,14,17,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,460,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,485
TETE,CIDADE DE TETE,"307,338",0,0,0,0,0,0,0,1,1,0,0,0,1,4,2,0,3,1,2,1,1,3,6,14,46,22,11,23,20,7,29,19,11,5,4,15,8,15,1,8,284,66,64,153,121,160,185,129,97,28,23,52,10,101,40,4,17,2,4,6,7,7,49,91,255,341,711,606,372,224,65,37,24,7,9,11,7,5,4,1,3,1,0,0,4,1,0,0,5,4,19,114,399,0,4645,391,163,42,24,13,12,2,11,7,5,2,4,2,0,1,2,3,0,0,1,0,0,0,2,6,3,5,9,5,11,10,4,15,13,6,7,14,8,1,2,0,2,1,0,1,0,0,1,0,0,1,21,833,5762
TETE,DOA,"87,077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,17,46,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,150
TETE,MACANGA,"158,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,13,14,11,10,0,2,1,0,0,4,0,0,0,1,0,0,2,0,0,0,6,17,126,54,19,22,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,324,51,12,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,402
TETE,MAGOE,"89,273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,2,0,4,0,0,0,0,0,0,0,0,0,0,1,31,6,4,0,15,0,7,7,7,3,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,20,44,18,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,156,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,234
TETE,MARARA,"73,044",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,1,21,0,2,3,16,0,4,17,1,1,1,5,0,0,1,0,7,0,0,0,0,0,8,10,17,8,47,75,20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,0,294,24,12,14,3,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,378
TETE,MARAVIA,"126,630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,0,0,2,0,0,10,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,37,0,0,16,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,95
TETE,MOATIZE,"260,843",0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,1,0,0,1,2,1,26,4,0,11,20,10,66,30,14,1,27,0,0,0,1,0,1,0,0,1,0,5,15,10,50,38,83,159,53,36,16,2,1,1,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,664,39,72,16,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,821
TETE,MUTARARA,"168,058",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,3,0,3,6,3,0,2,2,0,1,2,4,8,0,0,0,0,2,1,0,4,0,47,97,104,34,11,9,7,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,385
TETE,TSANGANO,"214,560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,6,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,51,73,0,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,64,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,293
TETE,ZUMBO,"83,144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,10,14,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,16,9,0,0,0,2,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,119
ZAMBEZIA,ALTO MOLOCUE,"341,184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,11,0,0,1,0,0,0,0,0,1,0,0,0,0,24,0,0,4,0,3,1,0,12,0,0,3,0,2,0,3,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,2,6,12,5,4,2,2,6,0,0,11,0,0,0,0,0,0,3,0,0,4,50,0,142,130,55,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,203,369
ZAMBEZIA,CHINDE,"85,408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,2,0,1,0,5,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,31,54,64,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,179
ZAMBEZIA,DERRE,"107,980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,2,4,0,0,0,0,0,1,0,0,0,0,19,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,15,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,86,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,147
ZAMBEZIA,GILÉ,"222,387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,17,0,0,0,0,0,1,0,0,0,3,0,0,0,0,40,0,6,3,13,1,5,2,6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,11,0,0,0,0,0,11,0,4,1,1,0,0,0,2,0,0,0,13,0,93,56,87,23,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176,309
ZAMBEZIA,GURUÉ,"420,869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,10,4,5,7,16,14,5,3,3,1,0,1,0,0,2,9,2,4,0,0,2,0,0,1,0,0,0,1,0,0,12,14,29,25,7,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,18,31,0,223,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,237
ZAMBEZIA,ILE,"188,787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,11,2,0,22,9,2,4,4,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6,3,15,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,91,22,34,4,14,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,87,189
ZAMBEZIA,INHASSUNGE,"91,653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,2,0,1,0,1,2,2,0,1,1,0,19,5,1,3,11,1,20,0,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,61,45,52,19,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,290,69,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,386
ZAMBEZIA,LUABO,"54,253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,27,66,37,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,132,159
ZAMBEZIA,LUGELA,"188,659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,2,6,16,0,9,0,7,19,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,83,47,21,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,104,188
ZAMBEZIA,MAGANJA DA COSTA,"183,504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,3,3,0,0,1,0,0,0,0,3,0,13,2,31,5,13,5,3,0,2,0,4,6,2,10,0,0,0,0,2,2,1,1,4,0,0,0,0,0,0,3,1,4,10,51,32,17,10,11,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,220,26,101,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,417
ZAMBEZIA,MILANGE,"619,275",0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,2,0,1,19,4,3,11,2,2,2,0,24,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,6,23,66,89,33,28,7,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,62,0,390,160,100,24,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,3,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,351,760
ZAMBEZIA,MOCUBA,"422,681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,37,13,4,2,0,2,0,0,5,3,9,0,3,0,0,94,20,13,3,16,2,21,1,28,3,19,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,3,1,12,19,7,32,54,14,78,21,6,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,0,396,46,69,99,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,709
ZAMBEZIA,MOCUBELA,"110,857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,2,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,23,24,16,43,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,193,87,179,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,500
ZAMBEZIA,MOLUMBO,"331,980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,1,0,0,0,0,0,0,0,1,0,0,4,24,13,9,12,11,4,0,0,2,2,6,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,23,29,10,1,1,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,177,64,30,10,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,127,328
ZAMBEZIA,MOPEIA,"136,520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,14,2,0,0,0,1,1,0,0,2,2,1,0,35,0,7,11,16,0,5,0,8,2,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,11,22,1,5,15,0,0,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,147,55,60,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,140,322
ZAMBEZIA,MORRUMBALA,"380,189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,0,6,0,1,1,1,1,0,0,3,0,5,0,42,3,13,5,6,5,4,1,4,5,10,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,90,1,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,152
ZAMBEZIA,MULEVALA,"106,192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,9,14,13,0,0,0,0,0,0,0,0,0,0,0,43,3,4,20,20,0,5,1,1,6,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,5,3,2,12,0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97,21,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,181
ZAMBEZIA,NAMACURRA,"242,126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,1,0,0,0,0,0,0,0,0,0,0,18,1,0,9,12,3,0,0,3,5,3,3,0,0,5,5,2,2,3,0,1,0,0,0,0,0,0,0,3,4,8,21,25,4,4,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,122,0,262,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55,335
ZAMBEZIA,NAMARROI,"149,898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,1,0,0,0,0,3,0,0,0,0,11,0,0,3,7,0,2,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
ZAMBEZIA,NICOADALA,"180,686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6,25,5,0,1,1,7,1,1,2,1,5,0,1,3,1,63,3,10,26,11,7,9,0,8,8,1,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,8,17,21,25,29,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,11,72,0,290,101,65,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,237,590
ZAMBEZIA,PEBANE,"195,857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,7,16,2,2,7,0,1,0,0,1,0,2,2,1,0,0,49,0,2,13,10,2,2,0,4,0,3,4,0,1,2,2,1,0,0,1,0,0,2,0,1,7,0,0,7,8,3,22,15,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,31,0,158,77,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,117,324
ZAMBEZIA,QUELIMANE,"349,842",0,0,0,0,0,0,0,0,2,0,0,2,1,6,6,5,0,1,2,0,1,1,2,113,104,56,15,5,28,14,33,31,40,36,33,57,34,42,45,36,751,111,187,192,308,105,168,41,311,302,213,213,17,44,75,95,23,8,5,14,9,0,6,3,0,5,36,29,76,113,209,128,403,228,162,133,46,39,5,6,3,3,0,3,2,0,4,0,9,2,2,32,297,2,4427,411,439,357,148,29,5,7,3,2,1,2,2,0,0,1,1,0,0,0,0,0,0,1,5,0,5,16,46,23,14,28,6,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1591,6769